UMAP1,UMAP2,label
5.4076333,1.6651144,intergenic
5.7320056,1.532367,intergenic
7.9832234,3.1360235,intergenic
8.661567,3.9467466,intergenic
9.176201,3.74563,intergenic
9.39988,3.4167094,intergenic
8.628156,3.8692105,intergenic
9.143404,3.6721518,intergenic
8.033554,4.3433356,intergenic
7.9536324,4.8459706,intergenic
7.4944386,5.691867,intergenic
7.7207155,5.4366407,intergenic
9.846727,1.6937224,intergenic
9.934615,1.281892,intergenic
11.99038,0.66506696,intergenic
13.622589,0.10898294,intergenic
14.062835,0.07342945,intergenic
14.212763,0.028659923,intergenic
13.9318905,0.010378245,intergenic
13.5619955,0.04410948,intergenic
9.122285,0.5373122,intergenic
8.09356,2.0745652,intergenic
7.93745,3.5650241,intergenic
7.4585385,5.5994835,intergenic
7.5096507,5.497036,intergenic
7.896262,3.1763127,intergenic
8.5138035,3.0151427,intergenic
6.4496264,1.50819,intergenic
7.5099673,2.451404,intergenic
8.236849,2.818076,intergenic
7.6092257,2.1362748,intergenic
9.86037,3.9314709,intergenic
9.935071,4.2720428,intergenic
8.610504,2.9009013,intergenic
8.756955,3.6260939,intergenic
8.976499,3.1674502,intergenic
11.119417,3.079776,intergenic
10.149681,2.7199872,intergenic
10.899046,3.1587386,intergenic
9.231086,3.6693006,intergenic
7.702091,4.046452,intergenic
9.345937,1.893534,intergenic
12.533181,0.96818167,intergenic
14.696058,0.5605416,intergenic
14.961978,0.5544947,intergenic
15.032843,0.5811833,intergenic
15.060797,0.4777961,intergenic
15.0300255,0.4292817,intergenic
14.960144,0.57192594,intergenic
14.623125,0.96754646,intergenic
13.6494255,1.7078111,intergenic
12.25572,2.0046246,intergenic
11.023557,2.1647427,intergenic
10.364764,2.54346,intergenic
10.625093,2.5227544,intergenic
7.8856626,3.9451742,intergenic
7.5574603,3.7265031,intergenic
7.237415,3.7125132,intergenic
7.2468185,3.6974647,intergenic
7.1239896,3.1058767,intergenic
6.560275,4.061007,intergenic
6.429082,4.0427814,intergenic
6.426978,4.0147333,intergenic
6.4837923,4.0404515,intergenic
6.508361,4.0551043,intergenic
6.4629707,3.9997025,intergenic
6.4467993,3.9673173,intergenic
6.455093,4.0067015,intergenic
6.7603226,3.4507272,intergenic
7.1458735,2.939802,intergenic
7.4762163,3.779514,intergenic
7.622352,4.071211,intergenic
7.582617,4.2033076,intergenic
8.192285,4.189194,intergenic
7.7828817,4.5528765,intergenic
7.846566,4.2052937,intergenic
7.331743,4.250708,intergenic
7.4817247,5.6756754,intergenic
7.5776634,5.5776424,intergenic
8.378085,2.1128616,intergenic
8.711401,1.9614606,intergenic
9.978693,1.5377208,intergenic
11.557351,1.9087737,intergenic
11.954283,2.0101225,intergenic
11.289939,2.05498,intergenic
9.915552,1.7089151,intergenic
9.36057,2.2062683,intergenic
8.545806,2.9273756,intergenic
8.678601,3.75981,intergenic
9.701306,3.9286585,intergenic
7.8441796,3.8684816,intergenic
7.297047,4.299807,intergenic
8.760827,3.0835903,intergenic
5.911371,1.7507621,intergenic
5.2579746,1.6432239,intergenic
5.4417133,1.4599034,intergenic
5.423865,1.409955,intergenic
5.4141784,1.44167,intergenic
5.437303,1.5317413,intergenic
5.446914,1.4700254,intergenic
5.3889565,1.4336833,intergenic
5.2552304,1.1954007,intergenic
3.7403307,0.2657098,intergenic
2.9917076,-0.253829,intergenic
3.3253853,0.05248767,intergenic
3.6453915,0.2270178,intergenic
2.9334953,-0.21272297,intergenic
2.8568065,-0.24415922,intergenic
3.166111,0.0035667433,intergenic
2.6740549,-0.30670908,intergenic
2.3862329,-0.47023025,intergenic
2.0912216,-0.55383474,intergenic
2.8829188,2.1553557,intergenic
4.8934097,1.6118015,intergenic
6.732023,3.0357993,intergenic
6.870922,3.6033506,intergenic
7.228593,3.6530545,intergenic
7.155195,3.7499843,intergenic
7.567065,3.6327176,intergenic
10.882161,3.1780646,intergenic
11.475072,3.1968088,intergenic
10.634292,3.1962128,intergenic
10.6751585,3.3213897,intergenic
8.494523,3.6987345,intergenic
8.580101,3.7876627,intergenic
9.348962,2.5110512,intergenic
12.044746,2.7123833,intergenic
12.369019,2.6437852,intergenic
12.329601,3.0050428,intergenic
12.215226,3.3861654,intergenic
12.536374,3.5695624,intergenic
12.524802,3.6308286,intergenic
12.608437,3.7753491,intergenic
12.186802,3.5230439,intergenic
10.253702,4.6907473,intergenic
9.39217,4.159488,intergenic
7.573714,3.1584861,intergenic
7.9853377,2.9341242,intergenic
8.622503,3.9520063,intergenic
8.697334,3.9394631,intergenic
8.43995,4.5585327,intergenic
7.7220116,4.9452925,intergenic
7.439627,5.43838,intergenic
7.502838,5.380233,intergenic
9.233961,3.5877936,intergenic
9.149845,3.5110052,intergenic
7.926893,4.563314,intergenic
9.34145,3.085846,intergenic
11.154352,2.9316494,intergenic
12.293593,3.5979936,intergenic
12.465237,3.7693048,intergenic
12.101539,3.6832685,intergenic
8.821495,1.0190517,intergenic
7.480748,1.083718,intergenic
7.7011547,1.1721234,intergenic
7.6154256,1.286146,intergenic
6.852943,-0.15704387,intergenic
6.5387187,-0.5373561,intergenic
-1.5693786,-3.9377515,CDS
-1.6180127,-3.8394709,CDS
-1.6670898,-3.735645,CDS
0.079156436,-3.1166558,intergenic
0.29669315,-3.1261415,intergenic
0.6437395,-3.1987817,intergenic
0.7867564,-3.1709325,intergenic
0.7575805,-3.2392287,intergenic
0.7126492,-3.2532585,intergenic
0.2572685,-3.6726694,intergenic
-0.19664422,-4.5028863,intergenic
-0.4119703,-4.3746624,intergenic
-0.9350796,-4.306889,intergenic
-0.93133664,-4.3383493,intergenic
-1.05739,-4.3188615,intergenic
-1.1250103,-4.275407,intergenic
-1.0882773,-4.245045,intergenic
-1.140946,-4.179036,intergenic
-0.94772094,-4.1579123,intergenic
-0.96092933,-4.128698,intergenic
-0.8493653,-4.236727,intergenic
-0.18731083,-4.510547,intergenic
-0.24599431,-4.409233,intergenic
0.01588931,2.8937628,intergenic
0.7355268,3.956488,intergenic
0.2682878,4.0596166,intergenic
-0.15794513,4.171663,intergenic
-0.3423677,5.0979266,intergenic
-0.44541442,5.627506,intergenic
0.3837745,6.318284,intergenic
1.3554304,6.990633,intergenic
1.494601,7.229664,intergenic
1.5271469,7.312654,intergenic
1.4732115,7.31618,intergenic
1.5353261,6.5597305,intergenic
1.5873992,5.01459,intergenic
1.8326373,3.4538894,intergenic
5.0317154,1.7421547,intergenic
5.4391146,1.8584483,intergenic
5.961165,2.337274,intergenic
5.8933883,2.1701512,intergenic
9.632447,3.8594916,intergenic
8.799225,3.5168498,intergenic
8.391049,2.9212027,intergenic
8.2283945,4.1517034,intergenic
7.6212864,4.1795535,intergenic
7.7099657,4.2427444,intergenic
8.030407,4.3591013,intergenic
8.341997,3.5171897,intergenic
8.395911,3.9378955,intergenic
8.330899,4.299276,intergenic
8.507691,4.014861,intergenic
9.4618635,3.983885,intergenic
9.844882,3.8907235,intergenic
11.811713,3.1344512,intergenic
13.164888,2.6592479,intergenic
13.988541,1.9657006,intergenic
14.286508,1.700407,intergenic
14.299578,1.5925399,intergenic
12.755273,2.5711398,intergenic
11.074865,2.7708452,intergenic
10.106783,1.9396865,intergenic
10.014863,1.866622,intergenic
9.965183,1.81604,intergenic
10.347785,0.57042485,intergenic
10.2869425,0.3054812,intergenic
9.403524,-1.0171239,intergenic
9.553658,-0.62000835,intergenic
9.640955,-1.1535999,intergenic
9.736884,-1.3445303,intergenic
8.767614,-2.2649283,intergenic
8.944806,-2.1172564,intergenic
9.664652,-1.2542093,intergenic
9.608389,-0.77512425,intergenic
9.515456,-0.45641348,intergenic
10.1422615,1.296253,intergenic
11.745871,2.6669614,intergenic
11.736648,3.1522584,intergenic
8.879806,1.3708967,intergenic
7.930354,2.8026867,intergenic
7.792032,3.1863265,intergenic
8.157756,2.9041317,intergenic
10.838292,3.6294801,intergenic
11.459507,3.410903,intergenic
9.277895,0.91167265,intergenic
9.289747,0.44516212,intergenic
9.1947,-0.005582682,intergenic
7.8676524,-0.87420136,intergenic
6.7269063,0.5565381,intergenic
7.501274,2.2316272,intergenic
9.652565,4.1578255,intergenic
9.690315,4.5091805,intergenic
9.039645,4.410019,intergenic
7.814973,4.067681,intergenic
7.714284,3.5181177,intergenic
8.857428,0.7442867,intergenic
9.225074,0.36791208,intergenic
9.465073,-0.22648801,intergenic
9.252525,0.105096996,intergenic
8.933816,0.42885807,intergenic
8.009821,1.4459584,intergenic
6.4362593,2.6362088,intergenic
6.4058146,2.726348,intergenic
6.3451805,2.6085868,intergenic
6.8570395,1.2361245,intergenic
7.924387,-2.1331358,intergenic
8.053244,-2.3560355,intergenic
8.165466,-2.6792514,intergenic
8.202569,-2.7476597,intergenic
8.21732,-2.6621199,intergenic
8.294392,-2.673477,intergenic
8.944032,-2.1859798,intergenic
8.323146,-2.7090888,intergenic
8.238101,-2.8027825,intergenic
8.216691,-2.8437405,intergenic
8.288332,-2.7317126,intergenic
9.153875,-1.2060951,intergenic
9.382556,-0.1677787,intergenic
8.963192,0.5732574,intergenic
8.941947,0.60826874,intergenic
8.953819,0.4869522,intergenic
9.308953,-0.5695258,intergenic
8.56004,-2.4890718,intergenic
7.967394,-2.9189258,intergenic
7.8655562,-2.9906583,intergenic
7.8218384,-3.0027776,intergenic
7.837505,-2.9916453,intergenic
7.790542,-3.0355575,intergenic
7.7530346,-2.9573033,intergenic
7.8263607,-3.013692,intergenic
7.772914,-2.9232156,intergenic
7.6170225,-2.977123,intergenic
7.564772,-2.9681804,intergenic
7.6186385,-2.9546702,intergenic
7.586097,-2.999218,intergenic
7.695459,-2.9348876,intergenic
7.765563,-2.8378987,intergenic
7.8323393,-2.5769844,intergenic
7.921711,-2.2935355,intergenic
11.439385,0.23790468,intergenic
11.216184,1.530341,intergenic
11.063427,2.3029525,intergenic
10.731211,2.1386654,intergenic
10.041301,2.205361,intergenic
10.350701,2.2947967,intergenic
11.056087,2.6168332,intergenic
10.595259,3.3735626,intergenic
11.903285,3.279889,intergenic
11.787359,3.0917041,intergenic
10.868701,3.0529637,intergenic
8.805484,4.2601457,intergenic
8.233134,4.7964754,intergenic
8.545458,4.3998313,intergenic
8.620411,4.17981,intergenic
8.851843,4.074552,intergenic
8.618396,4.5999436,intergenic
8.658414,4.2645416,intergenic
8.603699,4.408652,intergenic
8.40614,4.6563377,intergenic
8.620197,4.224238,intergenic
12.2727785,3.5432358,intergenic
12.214949,3.5644126,intergenic
12.14925,3.7689812,intergenic
12.463419,3.6418037,intergenic
5.284089,2.8154926,intron
5.224728,2.8063664,intron
5.26557,2.759855,intron
5.3010626,2.7655802,intron
5.3975954,2.6933901,intron
5.3881435,2.7326074,intron
9.517752,-0.5264045,intergenic
9.481221,-0.5825088,intergenic
9.506812,-0.604676,intergenic
9.52671,-0.57495135,intergenic
9.400205,-1.3538166,intergenic
9.427364,-1.3079555,intergenic
9.47724,-0.02968636,intergenic
9.657986,-0.051768284,intergenic
9.689584,0.2299717,intergenic
9.405945,2.5101352,intergenic
10.406016,3.3293843,intergenic
10.29873,2.9883485,intergenic
10.118084,0.97312105,intergenic
9.639225,0.12874097,intergenic
9.503343,-1.7255982,intergenic
9.626828,-1.8033513,intergenic
8.828286,-2.3999302,intergenic
8.861647,-2.4012573,intergenic
9.543504,-1.9726834,intergenic
9.412066,-1.9794556,intergenic
9.423452,-1.899279,intergenic
8.915947,-2.230433,intergenic
9.464505,-1.6352715,intergenic
9.469177,-0.7734405,intergenic
9.20446,0.30798468,intergenic
6.956248,2.0907273,intergenic
8.983177,3.476435,intergenic
9.0208845,3.726456,intergenic
7.7891216,3.2899654,intergenic
7.292838,2.345118,intergenic
8.0471115,1.8699576,intergenic
9.4763565,1.2516407,intergenic
11.936656,0.19989225,intergenic
9.7803,1.4804177,intergenic
9.017176,3.7060583,intergenic
8.854796,3.953005,intergenic
9.550646,3.4124446,intergenic
10.0278845,3.1063693,intergenic
10.084861,2.3846512,intergenic
10.610086,2.0695083,intergenic
10.173251,1.8264678,intergenic
10.357619,1.5182921,intergenic
10.532516,1.3125786,intergenic
11.04831,1.6286869,intergenic
11.16818,1.480928,intergenic
11.550197,1.6143435,intergenic
13.38164,0.7547381,intergenic
12.84646,0.10270523,intergenic
12.562165,-0.11942868,intergenic
12.171202,-0.65993047,intergenic
9.573169,0.0075568296,intergenic
9.021052,-1.3213277,intergenic
9.731225,-0.4132169,intergenic
9.601079,0.02546213,intergenic
10.418032,0.26504347,intergenic
9.688046,0.6068453,intergenic
9.1158695,1.1631811,intergenic
10.152826,1.8264395,intergenic
11.192615,2.2509866,intergenic
12.092065,2.8561652,intergenic
10.248013,2.88668,intergenic
10.22999,2.8829057,intergenic
10.279114,2.7582834,intergenic
11.203517,2.5615497,intergenic
9.903357,2.9017642,intergenic
8.546631,2.2361283,intergenic
8.419027,1.6560383,intergenic
8.301366,1.8599749,intergenic
8.241037,1.9402876,intergenic
9.232106,0.38246673,intergenic
7.9185796,-1.8076495,intergenic
8.123951,-1.7423879,intergenic
9.59931,-1.0293217,intergenic
9.508943,-1.2059538,intergenic
9.53059,-1.5106752,intergenic
9.626248,-1.8141887,intergenic
9.279368,-2.2348375,intergenic
9.311886,-2.1552546,intergenic
9.737712,-1.2515873,intergenic
9.683166,-1.0630739,intergenic
10.013992,-0.24875532,intergenic
10.199548,0.14766388,intergenic
10.532276,0.8188948,intergenic
11.20476,1.2400961,intergenic
11.374334,1.3432062,intergenic
13.52177,1.1835992,intergenic
13.901715,1.4707423,intergenic
13.8396635,1.1208595,intergenic
13.207373,3.2176344,intergenic
12.202487,3.7798119,intergenic
10.682087,3.5202057,intergenic
7.8481627,5.111825,intergenic
8.097184,4.82192,intergenic
8.745758,4.1776924,intergenic
7.3787174,5.3024993,intergenic
8.918036,4.0552564,intergenic
9.657943,4.6087017,intergenic
9.736252,5.323694,intergenic
9.471476,4.788584,intergenic
1.0659049,3.7759287,intergenic
0.2762121,4.058014,intergenic
-0.14174226,4.3221216,intergenic
-0.28292492,4.9233603,intergenic
-0.46909598,5.68721,intergenic
0.3137892,6.3497825,intergenic
1.4268105,7.0490613,intergenic
1.583686,7.2717714,intergenic
1.6692768,7.4186063,intergenic
1.5464656,7.2033286,intergenic
1.5152569,7.116191,intergenic
1.4686614,6.6292386,intergenic
1.4835196,4.708421,intergenic
1.4683121,4.5311494,intergenic
1.9077703,4.4358115,intergenic
2.026435,4.6365604,intergenic
2.1258783,4.5127125,intergenic
2.2055032,4.415758,intergenic
1.9239289,3.8885856,intergenic
2.237727,3.66218,intergenic
2.0729501,3.7183437,intergenic
1.9314067,3.7339103,intergenic
-1.1475685,-2.4876442,intergenic
-1.4949993,-2.9068723,intergenic
-2.0428605,-3.199153,intergenic
-1.9837593,-3.1446006,intergenic
-2.0126154,-3.253697,intergenic
-1.9702785,-3.1963272,intergenic
-1.9642881,-3.206059,intergenic
-1.9262983,-3.4911451,intergenic
-1.8185015,-3.5415916,intergenic
-1.5246041,-3.496538,intergenic
-1.6199245,-3.5767736,intergenic
-1.8810264,-3.5743353,intergenic
-1.8216107,-3.578949,intergenic
-1.879985,-3.6187499,intergenic
-1.5209885,-3.8493905,intergenic
-1.3591646,-4.033269,intergenic
-1.1365784,-4.560682,intergenic
-1.1655713,-4.740323,intergenic
-1.1597109,-4.6299686,intergenic
-1.3291045,-4.077405,intergenic
-1.3202176,-3.5256343,intergenic
-1.2900409,-3.399208,intergenic
-1.9596627,-3.5356667,intergenic
-1.8816725,-3.6100438,intergenic
-1.78945,-3.6074998,intergenic
-1.7886078,-3.281686,intergenic
-2.0411007,-3.327117,intergenic
-1.9069669,-3.3397367,intergenic
-1.8990526,-3.22244,intergenic
-1.5409733,-3.205181,intergenic
-1.2821676,-3.051339,intergenic
-1.7308384,-3.2269819,intergenic
-1.480269,-2.8518426,intergenic
-1.4238902,-2.9540186,intergenic
-0.57846415,-3.0145483,intergenic
-0.2520624,-3.1046207,intergenic
-0.019701805,-3.1091833,intergenic
0.006763023,-3.1098595,intergenic
0.61889327,-3.2213855,intergenic
0.69436157,-3.1762164,intergenic
0.83581245,-3.1345103,intergenic
0.8228288,-3.1140168,intergenic
0.78902173,-3.21696,intergenic
6.5531287,-2.4036953,intron
6.521629,-2.386896,intron
6.59719,-2.3944876,intron
6.642771,-2.4519813,intron
6.6929817,-2.432053,intergenic
6.864352,-2.4017873,intergenic
7.833908,-1.6940824,intergenic
6.9323444,-2.3891165,intergenic
7.1617155,-2.3264823,intergenic
8.058517,-1.5264325,intergenic
8.337855,-0.7337972,intergenic
8.137229,0.30269808,intergenic
10.237603,2.090866,intergenic
9.910348,2.0755405,intergenic
8.140517,2.4059196,intergenic
7.5550604,1.1718934,intergenic
7.5368605,1.4556578,intergenic
7.5742064,2.6941936,intergenic
7.396684,5.5710216,intergenic
7.6105924,5.9244246,intergenic
7.9287543,5.373446,intergenic
9.72114,2.2942574,intergenic
9.561891,1.3006856,intergenic
9.001053,0.9897105,intergenic
9.107579,0.81712157,intergenic
9.183169,1.0274566,intergenic
9.138567,1.1481785,intergenic
8.213547,0.9538934,intergenic
8.264593,1.1395991,intergenic
8.07001,2.2511792,intergenic
7.3760376,1.4549134,intergenic
7.4548993,1.1304377,intergenic
7.5272484,1.2311716,intergenic
9.5122385,3.4028203,intergenic
9.154008,3.2463698,intergenic
12.005255,3.21489,intergenic
13.064156,2.670908,intergenic
11.595024,2.4700303,intergenic
11.928018,2.9609182,intergenic
7.917773,5.1949496,intergenic
8.026245,4.571656,intergenic
8.5252905,0.8051007,intergenic
8.041917,-0.21242726,intergenic
8.053694,-0.72997826,intergenic
8.031498,-0.8855188,intergenic
7.809173,-0.91604054,intergenic
7.9392085,0.09774502,intergenic
7.921745,0.7053833,intergenic
8.243115,1.4634118,intergenic
10.428065,4.084197,intergenic
10.376722,4.066256,intergenic
9.966392,4.021145,intergenic
10.345604,3.9572992,intergenic
12.502713,4.0471416,intergenic
12.685057,4.186191,intergenic
12.629073,4.038678,intergenic
12.63159,4.039444,intergenic
6.6329994,2.4592266,intergenic
6.6744475,2.9838505,intergenic
7.1085157,3.6181328,intergenic
7.1118035,4.329383,intergenic
7.0572705,4.5334435,intergenic
9.144529,4.4182806,intergenic
9.625567,4.6562386,intergenic
7.0963945,5.1537533,intergenic
7.261486,5.542339,intergenic
9.468428,4.575077,intergenic
9.464428,4.539181,intergenic
9.508662,4.2560434,intergenic
7.1733317,4.2697234,intergenic
7.264066,4.445017,intergenic
7.4490714,4.230315,intergenic
9.421738,4.047579,intergenic
11.3206215,3.609921,intergenic
12.867603,3.569711,intergenic
12.546047,3.7800815,intergenic
12.2752905,3.84849,intergenic
12.223155,3.9631796,intergenic
12.082253,3.9649467,intergenic
10.540464,3.9826944,intergenic
7.504351,5.528756,intergenic
7.525552,5.1799893,intergenic
7.8907228,0.60872376,intergenic
7.217428,-0.57093614,intergenic
7.6883783,-0.66227674,intergenic
8.177091,-0.46887913,intergenic
8.355579,-0.313664,intergenic
7.6292267,-1.0981792,intergenic
7.7185416,-1.1060762,intergenic
8.454759,-0.084972695,intergenic
8.629613,0.12588476,intergenic
9.600041,1.0209801,intergenic
9.779768,1.2758076,intergenic
9.580054,1.2786334,intergenic
10.460624,1.4882703,intergenic
7.754495,-0.12803441,intergenic
10.4179,1.7736732,intergenic
10.705559,1.8733218,intergenic
9.475173,0.98725706,intergenic
9.336467,0.94759744,intergenic
9.555427,1.2015319,intergenic
9.408696,1.3241729,intergenic
8.399908,2.6786048,intergenic
7.819587,3.823123,intergenic
7.7374024,3.6574907,intergenic
8.344934,3.4823074,intergenic
7.9002237,3.469569,intergenic
7.248194,4.1143866,intergenic
7.2117467,5.190623,intergenic
7.398778,5.1172214,intergenic
7.5866337,5.043824,intergenic
11.857763,3.2049782,intergenic
13.28037,2.8877,intergenic
12.413126,2.908899,intergenic
12.285538,2.9325495,intergenic
12.354181,2.9382064,intergenic
13.130525,2.09009,intergenic
13.586978,1.9697007,intergenic
13.711968,1.9452628,intergenic
14.679549,1.5079956,intergenic
15.050417,1.1475899,intergenic
12.663264,1.7818646,intergenic
11.080892,1.6771406,intergenic
10.849537,1.8719733,intergenic
10.693849,1.9498378,intergenic
9.603014,1.4479208,intergenic
11.008136,1.626899,intergenic
15.036286,1.0197101,intergenic
15.132462,0.8657533,intergenic
15.098066,1.1861377,intergenic
14.685083,1.4786793,intergenic
14.118692,1.8047323,intergenic
